location,day,cases,cases_new,growth,date
USSnohomishCountyWA,57,0,0,1.0,2020-03-19
USSnohomishCountyWA,58,0,0,1.0,2020-03-20
USSnohomishCountyWA,59,0,0,1.0,2020-03-21
USSocorroNM,0,0,0,1.0,2020-01-22
USSocorroNM,1,0,0,1.0,2020-01-23
USSocorroNM,2,0,0,1.0,2020-01-24
USSocorroNM,3,0,0,1.0,2020-01-25
USSocorroNM,4,0,0,1.0,2020-01-26
USSocorroNM,5,0,0,1.0,2020-01-27
USSocorroNM,6,0,0,1.0,2020-01-28
USSocorroNM,7,0,0,1.0,2020-01-29
USSocorroNM,8,0,0,1.0,2020-01-30
USSocorroNM,9,0,0,1.0,2020-01-31
USSocorroNM,10,0,0,1.0,2020-02-01
USSocorroNM,11,0,0,1.0,2020-02-02
USSocorroNM,12,0,0,1.0,2020-02-03
USSocorroNM,13,0,0,1.0,2020-02-04
USSocorroNM,14,0,0,1.0,2020-02-05
USSocorroNM,15,0,0,1.0,2020-02-06
USSocorroNM,16,0,0,1.0,2020-02-07
USSocorroNM,17,0,0,1.0,2020-02-08
USSocorroNM,18,0,0,1.0,2020-02-09
USSocorroNM,19,0,0,1.0,2020-02-10
USSocorroNM,20,0,0,1.0,2020-02-11
USSocorroNM,21,0,0,1.0,2020-02-12
USSocorroNM,22,0,0,1.0,2020-02-13
USSocorroNM,23,0,0,1.0,2020-02-14
USSocorroNM,24,0,0,1.0,2020-02-15
USSocorroNM,25,0,0,1.0,2020-02-16
USSocorroNM,26,0,0,1.0,2020-02-17
USSocorroNM,27,0,0,1.0,2020-02-18
USSocorroNM,28,0,0,1.0,2020-02-19
USSocorroNM,29,0,0,1.0,2020-02-20
USSocorroNM,30,0,0,1.0,2020-02-21
USSocorroNM,31,0,0,1.0,2020-02-22
USSocorroNM,32,0,0,1.0,2020-02-23
USSocorroNM,33,0,0,1.0,2020-02-24
USSocorroNM,34,0,0,1.0,2020-02-25
USSocorroNM,35,0,0,1.0,2020-02-26
USSocorroNM,36,0,0,1.0,2020-02-27
USSocorroNM,37,0,0,1.0,2020-02-28
USSocorroNM,38,0,0,1.0,2020-02-29
USSocorroNM,39,0,0,1.0,2020-03-01
USSocorroNM,40,0,0,1.0,2020-03-02
USSocorroNM,41,0,0,1.0,2020-03-03
USSocorroNM,42,0,0,1.0,2020-03-04
USSocorroNM,43,0,0,1.0,2020-03-05
USSocorroNM,44,0,0,1.0,2020-03-06
USSocorroNM,45,0,0,1.0,2020-03-07
USSocorroNM,46,0,0,1.0,2020-03-08
USSocorroNM,47,0,0,1.0,2020-03-09
USSocorroNM,48,0,0,1.0,2020-03-10
USSocorroNM,49,0,0,1.0,2020-03-11
USSocorroNM,50,0,0,1.0,2020-03-12
USSocorroNM,51,0,0,1.0,2020-03-13
USSocorroNM,52,0,0,1.0,2020-03-14
USSocorroNM,53,0,0,1.0,2020-03-15
USSocorroNM,54,0,0,1.0,2020-03-16
USSocorroNM,55,0,0,1.0,2020-03-17
USSocorroNM,56,0,0,1.0,2020-03-18
USSocorroNM,57,0,0,1.0,2020-03-19
USSocorroNM,58,0,0,1.0,2020-03-20
USSocorroNM,59,0,0,1.0,2020-03-21
USSolanoCA,0,0,0,1.0,2020-01-22
USSolanoCA,1,0,0,1.0,2020-01-23
USSolanoCA,2,0,0,1.0,2020-01-24
USSolanoCA,3,0,0,1.0,2020-01-25
USSolanoCA,4,0,0,1.0,2020-01-26
USSolanoCA,5,0,0,1.0,2020-01-27
USSolanoCA,6,0,0,1.0,2020-01-28
USSolanoCA,7,0,0,1.0,2020-01-29
USSolanoCA,8,0,0,1.0,2020-01-30
USSolanoCA,9,0,0,1.0,2020-01-31
USSolanoCA,10,0,0,1.0,2020-02-01
USSolanoCA,11,0,0,1.0,2020-02-02
USSolanoCA,12,0,0,1.0,2020-02-03
USSolanoCA,13,0,0,1.0,2020-02-04
USSolanoCA,14,0,0,1.0,2020-02-05
USSolanoCA,15,0,0,1.0,2020-02-06
USSolanoCA,16,0,0,1.0,2020-02-07
USSolanoCA,17,0,0,1.0,2020-02-08
USSolanoCA,18,0,0,1.0,2020-02-09
USSolanoCA,19,0,0,1.0,2020-02-10
USSolanoCA,20,0,0,1.0,2020-02-11
USSolanoCA,21,0,0,1.0,2020-02-12
USSolanoCA,22,0,0,1.0,2020-02-13
USSolanoCA,23,0,0,1.0,2020-02-14
USSolanoCA,24,0,0,1.0,2020-02-15
USSolanoCA,25,0,0,1.0,2020-02-16
USSolanoCA,26,0,0,1.0,2020-02-17
USSolanoCA,27,0,0,1.0,2020-02-18
USSolanoCA,28,0,0,1.0,2020-02-19
USSolanoCA,29,0,0,1.0,2020-02-20
USSolanoCA,30,0,0,1.0,2020-02-21
USSolanoCA,31,0,0,1.0,2020-02-22
USSolanoCA,32,0,0,1.0,2020-02-23
USSolanoCA,33,0,0,1.0,2020-02-24
USSolanoCA,34,0,0,1.0,2020-02-25
USSolanoCA,35,0,0,1.0,2020-02-26
USSolanoCA,36,0,0,1.0,2020-02-27
USSolanoCA,37,0,0,1.0,2020-02-28
USSolanoCA,38,0,0,1.0,2020-02-29
USSolanoCA,39,0,0,1.0,2020-03-01
USSolanoCA,40,0,0,1.0,2020-03-02
USSolanoCA,41,0,0,1.0,2020-03-03
USSolanoCA,42,0,0,1.0,2020-03-04
USSolanoCA,43,0,0,1.0,2020-03-05
USSolanoCA,44,0,0,1.0,2020-03-06
USSolanoCA,45,0,0,1.0,2020-03-07
USSolanoCA,46,0,0,1.0,2020-03-08
USSolanoCA,47,0,0,1.0,2020-03-09
USSolanoCA,48,0,0,1.0,2020-03-10
USSolanoCA,49,0,0,1.0,2020-03-11
USSolanoCA,50,0,0,1.0,2020-03-12
USSolanoCA,51,0,0,1.0,2020-03-13
USSolanoCA,52,0,0,1.0,2020-03-14
USSolanoCA,53,0,0,1.0,2020-03-15
USSolanoCA,54,0,0,1.0,2020-03-16
USSolanoCA,55,0,0,1.0,2020-03-17
USSolanoCA,56,0,0,1.0,2020-03-18
USSolanoCA,57,0,0,1.0,2020-03-19
USSolanoCA,58,0,0,1.0,2020-03-20
USSolanoCA,59,0,0,1.0,2020-03-21
USSonomaCountyCA,0,0,0,1.0,2020-01-22
USSonomaCountyCA,1,0,0,1.0,2020-01-23
USSonomaCountyCA,2,0,0,1.0,2020-01-24
USSonomaCountyCA,3,0,0,1.0,2020-01-25
USSonomaCountyCA,4,0,0,1.0,2020-01-26
USSonomaCountyCA,5,0,0,1.0,2020-01-27
USSonomaCountyCA,6,0,0,1.0,2020-01-28
USSonomaCountyCA,7,0,0,1.0,2020-01-29
USSonomaCountyCA,8,0,0,1.0,2020-01-30
USSonomaCountyCA,9,0,0,1.0,2020-01-31
USSonomaCountyCA,10,0,0,1.0,2020-02-01
USSonomaCountyCA,11,0,0,1.0,2020-02-02
USSonomaCountyCA,12,0,0,1.0,2020-02-03
USSonomaCountyCA,13,0,0,1.0,2020-02-04
USSonomaCountyCA,14,0,0,1.0,2020-02-05
USSonomaCountyCA,15,0,0,1.0,2020-02-06
USSonomaCountyCA,16,0,0,1.0,2020-02-07
USSonomaCountyCA,17,0,0,1.0,2020-02-08
USSonomaCountyCA,18,0,0,1.0,2020-02-09
USSonomaCountyCA,19,0,0,1.0,2020-02-10
USSonomaCountyCA,20,0,0,1.0,2020-02-11
USSonomaCountyCA,21,0,0,1.0,2020-02-12
USSonomaCountyCA,22,0,0,1.0,2020-02-13
USSonomaCountyCA,23,0,0,1.0,2020-02-14
USSonomaCountyCA,24,0,0,1.0,2020-02-15
USSonomaCountyCA,25,0,0,1.0,2020-02-16
USSonomaCountyCA,26,0,0,1.0,2020-02-17
USSonomaCountyCA,27,0,0,1.0,2020-02-18
USSonomaCountyCA,28,0,0,1.0,2020-02-19
USSonomaCountyCA,29,0,0,1.0,2020-02-20
USSonomaCountyCA,30,0,0,1.0,2020-02-21
USSonomaCountyCA,31,0,0,1.0,2020-02-22
USSonomaCountyCA,32,0,0,1.0,2020-02-23
USSonomaCountyCA,33,0,0,1.0,2020-02-24
USSonomaCountyCA,34,0,0,1.0,2020-02-25
USSonomaCountyCA,35,0,0,1.0,2020-02-26
USSonomaCountyCA,36,0,0,1.0,2020-02-27
USSonomaCountyCA,37,0,0,1.0,2020-02-28
USSonomaCountyCA,38,0,0,1.0,2020-02-29
USSonomaCountyCA,39,0,0,1.0,2020-03-01
USSonomaCountyCA,40,1,1,1.0,2020-03-02
USSonomaCountyCA,41,1,0,1.0,2020-03-03
USSonomaCountyCA,42,1,0,1.0,2020-03-04
USSonomaCountyCA,43,1,0,1.0,2020-03-05
USSonomaCountyCA,44,1,0,1.0,2020-03-06
USSonomaCountyCA,45,1,0,1.0,2020-03-07
USSonomaCountyCA,46,1,0,1.0,2020-03-08
USSonomaCountyCA,47,3,2,3.0,2020-03-09
USSonomaCountyCA,48,0,-3,0.0,2020-03-10
USSonomaCountyCA,49,0,0,1.0,2020-03-11
USSonomaCountyCA,50,0,0,1.0,2020-03-12
USSonomaCountyCA,51,0,0,1.0,2020-03-13
USSonomaCountyCA,52,0,0,1.0,2020-03-14
USSonomaCountyCA,53,0,0,1.0,2020-03-15
USSonomaCountyCA,54,0,0,1.0,2020-03-16
USSonomaCountyCA,55,0,0,1.0,2020-03-17
USSonomaCountyCA,56,0,0,1.0,2020-03-18
USSonomaCountyCA,57,0,0,1.0,2020-03-19
USSonomaCountyCA,58,0,0,1.0,2020-03-20
USSonomaCountyCA,59,0,0,1.0,2020-03-21
USSouthCarolina,0,0,0,1.0,2020-01-22
USSouthCarolina,1,0,0,1.0,2020-01-23
USSouthCarolina,2,0,0,1.0,2020-01-24
USSouthCarolina,3,0,0,1.0,2020-01-25
USSouthCarolina,4,0,0,1.0,2020-01-26
USSouthCarolina,5,0,0,1.0,2020-01-27
USSouthCarolina,6,0,0,1.0,2020-01-28
USSouthCarolina,7,0,0,1.0,2020-01-29
USSouthCarolina,8,0,0,1.0,2020-01-30
USSouthCarolina,9,0,0,1.0,2020-01-31
USSouthCarolina,10,0,0,1.0,2020-02-01
USSouthCarolina,11,0,0,1.0,2020-02-02
USSouthCarolina,12,0,0,1.0,2020-02-03
USSouthCarolina,13,0,0,1.0,2020-02-04
USSouthCarolina,14,0,0,1.0,2020-02-05
USSouthCarolina,15,0,0,1.0,2020-02-06
USSouthCarolina,16,0,0,1.0,2020-02-07
USSouthCarolina,17,0,0,1.0,2020-02-08
USSouthCarolina,18,0,0,1.0,2020-02-09
USSouthCarolina,19,0,0,1.0,2020-02-10
USSouthCarolina,20,0,0,1.0,2020-02-11
USSouthCarolina,21,0,0,1.0,2020-02-12
USSouthCarolina,22,0,0,1.0,2020-02-13
USSouthCarolina,23,0,0,1.0,2020-02-14
USSouthCarolina,24,0,0,1.0,2020-02-15
USSouthCarolina,25,0,0,1.0,2020-02-16
USSouthCarolina,26,0,0,1.0,2020-02-17
USSouthCarolina,27,0,0,1.0,2020-02-18
USSouthCarolina,28,0,0,1.0,2020-02-19
USSouthCarolina,29,0,0,1.0,2020-02-20
USSouthCarolina,30,0,0,1.0,2020-02-21
USSouthCarolina,31,0,0,1.0,2020-02-22
USSouthCarolina,32,0,0,1.0,2020-02-23
USSouthCarolina,33,0,0,1.0,2020-02-24
USSouthCarolina,34,0,0,1.0,2020-02-25
USSouthCarolina,35,0,0,1.0,2020-02-26
USSouthCarolina,36,0,0,1.0,2020-02-27
USSouthCarolina,37,0,0,1.0,2020-02-28
USSouthCarolina,38,0,0,1.0,2020-02-29
USSouthCarolina,39,0,0,1.0,2020-03-01
USSouthCarolina,40,0,0,1.0,2020-03-02
USSouthCarolina,41,0,0,1.0,2020-03-03
USSouthCarolina,42,0,0,1.0,2020-03-04
USSouthCarolina,43,0,0,1.0,2020-03-05
USSouthCarolina,44,0,0,1.0,2020-03-06
USSouthCarolina,45,0,0,1.0,2020-03-07
USSouthCarolina,46,0,0,1.0,2020-03-08
USSouthCarolina,47,0,0,1.0,2020-03-09
USSouthCarolina,48,7,7,1.0,2020-03-10
USSouthCarolina,49,10,3,1.428,2020-03-11
USSouthCarolina,50,12,2,1.2,2020-03-12
USSouthCarolina,51,13,1,1.083,2020-03-13
USSouthCarolina,52,19,6,1.461,2020-03-14
USSouthCarolina,53,28,9,1.473,2020-03-15
USSouthCarolina,54,33,5,1.178,2020-03-16
USSouthCarolina,55,47,14,1.424,2020-03-17
USSouthCarolina,56,47,0,1.0,2020-03-18
USSouthCarolina,57,81,34,1.723,2020-03-19
USSouthCarolina,58,126,45,1.555,2020-03-20
USSouthCarolina,59,171,45,1.357,2020-03-21
USSouthDakota,0,0,0,1.0,2020-01-22
USSouthDakota,1,0,0,1.0,2020-01-23
USSouthDakota,2,0,0,1.0,2020-01-24
USSouthDakota,3,0,0,1.0,2020-01-25
USSouthDakota,4,0,0,1.0,2020-01-26
USSouthDakota,5,0,0,1.0,2020-01-27
USSouthDakota,6,0,0,1.0,2020-01-28
USSouthDakota,7,0,0,1.0,2020-01-29
USSouthDakota,8,0,0,1.0,2020-01-30
USSouthDakota,9,0,0,1.0,2020-01-31
USSouthDakota,10,0,0,1.0,2020-02-01
USSouthDakota,11,0,0,1.0,2020-02-02
USSouthDakota,12,0,0,1.0,2020-02-03
USSouthDakota,13,0,0,1.0,2020-02-04
USSouthDakota,14,0,0,1.0,2020-02-05
USSouthDakota,15,0,0,1.0,2020-02-06
USSouthDakota,16,0,0,1.0,2020-02-07
USSouthDakota,17,0,0,1.0,2020-02-08
USSouthDakota,18,0,0,1.0,2020-02-09
USSouthDakota,19,0,0,1.0,2020-02-10
USSouthDakota,20,0,0,1.0,2020-02-11
USSouthDakota,21,0,0,1.0,2020-02-12
USSouthDakota,22,0,0,1.0,2020-02-13
USSouthDakota,23,0,0,1.0,2020-02-14
USSouthDakota,24,0,0,1.0,2020-02-15
USSouthDakota,25,0,0,1.0,2020-02-16
USSouthDakota,26,0,0,1.0,2020-02-17
USSouthDakota,27,0,0,1.0,2020-02-18
USSouthDakota,28,0,0,1.0,2020-02-19
USSouthDakota,29,0,0,1.0,2020-02-20
USSouthDakota,30,0,0,1.0,2020-02-21
USSouthDakota,31,0,0,1.0,2020-02-22
USSouthDakota,32,0,0,1.0,2020-02-23
USSouthDakota,33,0,0,1.0,2020-02-24
USSouthDakota,34,0,0,1.0,2020-02-25
USSouthDakota,35,0,0,1.0,2020-02-26
USSouthDakota,36,0,0,1.0,2020-02-27
USSouthDakota,37,0,0,1.0,2020-02-28
USSouthDakota,38,0,0,1.0,2020-02-29
USSouthDakota,39,0,0,1.0,2020-03-01
USSouthDakota,40,0,0,1.0,2020-03-02
USSouthDakota,41,0,0,1.0,2020-03-03
USSouthDakota,42,0,0,1.0,2020-03-04
USSouthDakota,43,0,0,1.0,2020-03-05
USSouthDakota,44,0,0,1.0,2020-03-06
USSouthDakota,45,0,0,1.0,2020-03-07
USSouthDakota,46,0,0,1.0,2020-03-08
USSouthDakota,47,0,0,1.0,2020-03-09
USSouthDakota,48,0,0,1.0,2020-03-10
USSouthDakota,49,8,8,1.0,2020-03-11
USSouthDakota,50,8,0,1.0,2020-03-12
USSouthDakota,51,8,0,1.0,2020-03-13
USSouthDakota,52,9,1,1.125,2020-03-14
USSouthDakota,53,9,0,1.0,2020-03-15
USSouthDakota,54,10,1,1.111,2020-03-16
USSouthDakota,55,11,1,1.1,2020-03-17
USSouthDakota,56,11,0,1.0,2020-03-18
USSouthDakota,57,11,0,1.0,2020-03-19
USSouthDakota,58,14,3,1.272,2020-03-20
USSouthDakota,59,14,0,1.0,2020-03-21
USSpartanburgCountySC,0,0,0,1.0,2020-01-22
USSpartanburgCountySC,1,0,0,1.0,2020-01-23
USSpartanburgCountySC,2,0,0,1.0,2020-01-24
USSpartanburgCountySC,3,0,0,1.0,2020-01-25
USSpartanburgCountySC,4,0,0,1.0,2020-01-26
USSpartanburgCountySC,5,0,0,1.0,2020-01-27
USSpartanburgCountySC,6,0,0,1.0,2020-01-28
USSpartanburgCountySC,7,0,0,1.0,2020-01-29
USSpartanburgCountySC,8,0,0,1.0,2020-01-30
USSpartanburgCountySC,9,0,0,1.0,2020-01-31
USSpartanburgCountySC,10,0,0,1.0,2020-02-01
USSpartanburgCountySC,11,0,0,1.0,2020-02-02
USSpartanburgCountySC,12,0,0,1.0,2020-02-03
USSpartanburgCountySC,13,0,0,1.0,2020-02-04
USSpartanburgCountySC,14,0,0,1.0,2020-02-05
USSpartanburgCountySC,15,0,0,1.0,2020-02-06
USSpartanburgCountySC,16,0,0,1.0,2020-02-07
USSpartanburgCountySC,17,0,0,1.0,2020-02-08
USSpartanburgCountySC,18,0,0,1.0,2020-02-09
USSpartanburgCountySC,19,0,0,1.0,2020-02-10
USSpartanburgCountySC,20,0,0,1.0,2020-02-11
USSpartanburgCountySC,21,0,0,1.0,2020-02-12
USSpartanburgCountySC,22,0,0,1.0,2020-02-13
USSpartanburgCountySC,23,0,0,1.0,2020-02-14
USSpartanburgCountySC,24,0,0,1.0,2020-02-15
USSpartanburgCountySC,25,0,0,1.0,2020-02-16
USSpartanburgCountySC,26,0,0,1.0,2020-02-17
USSpartanburgCountySC,27,0,0,1.0,2020-02-18
USSpartanburgCountySC,28,0,0,1.0,2020-02-19
USSpartanburgCountySC,29,0,0,1.0,2020-02-20
USSpartanburgCountySC,30,0,0,1.0,2020-02-21
USSpartanburgCountySC,31,0,0,1.0,2020-02-22
USSpartanburgCountySC,32,0,0,1.0,2020-02-23
USSpartanburgCountySC,33,0,0,1.0,2020-02-24
USSpartanburgCountySC,34,0,0,1.0,2020-02-25
USSpartanburgCountySC,35,0,0,1.0,2020-02-26
USSpartanburgCountySC,36,0,0,1.0,2020-02-27
USSpartanburgCountySC,37,0,0,1.0,2020-02-28
USSpartanburgCountySC,38,0,0,1.0,2020-02-29
USSpartanburgCountySC,39,0,0,1.0,2020-03-01
USSpartanburgCountySC,40,0,0,1.0,2020-03-02
USSpartanburgCountySC,41,0,0,1.0,2020-03-03
USSpartanburgCountySC,42,0,0,1.0,2020-03-04
USSpartanburgCountySC,43,0,0,1.0,2020-03-05
USSpartanburgCountySC,44,0,0,1.0,2020-03-06
USSpartanburgCountySC,45,0,0,1.0,2020-03-07
USSpartanburgCountySC,46,0,0,1.0,2020-03-08
USSpartanburgCountySC,47,1,1,1.0,2020-03-09
USSpartanburgCountySC,48,0,-1,0.0,2020-03-10
USSpartanburgCountySC,49,0,0,1.0,2020-03-11
USSpartanburgCountySC,50,0,0,1.0,2020-03-12
USSpartanburgCountySC,51,0,0,1.0,2020-03-13
USSpartanburgCountySC,52,0,0,1.0,2020-03-14
USSpartanburgCountySC,53,0,0,1.0,2020-03-15
USSpartanburgCountySC,54,0,0,1.0,2020-03-16
USSpartanburgCountySC,55,0,0,1.0,2020-03-17
USSpartanburgCountySC,56,0,0,1.0,2020-03-18
USSpartanburgCountySC,57,0,0,1.0,2020-03-19
USSpartanburgCountySC,58,0,0,1.0,2020-03-20
USSpartanburgCountySC,59,0,0,1.0,2020-03-21
USSpotsylvaniaVA,0,0,0,1.0,2020-01-22
USSpotsylvaniaVA,1,0,0,1.0,2020-01-23
USSpotsylvaniaVA,2,0,0,1.0,2020-01-24
USSpotsylvaniaVA,3,0,0,1.0,2020-01-25
USSpotsylvaniaVA,4,0,0,1.0,2020-01-26
USSpotsylvaniaVA,5,0,0,1.0,2020-01-27
USSpotsylvaniaVA,6,0,0,1.0,2020-01-28
USSpotsylvaniaVA,7,0,0,1.0,2020-01-29
USSpotsylvaniaVA,8,0,0,1.0,2020-01-30
USSpotsylvaniaVA,9,0,0,1.0,2020-01-31
USSpotsylvaniaVA,10,0,0,1.0,2020-02-01
USSpotsylvaniaVA,11,0,0,1.0,2020-02-02
USSpotsylvaniaVA,12,0,0,1.0,2020-02-03
USSpotsylvaniaVA,13,0,0,1.0,2020-02-04
USSpotsylvaniaVA,14,0,0,1.0,2020-02-05
USSpotsylvaniaVA,15,0,0,1.0,2020-02-06
USSpotsylvaniaVA,16,0,0,1.0,2020-02-07
USSpotsylvaniaVA,17,0,0,1.0,2020-02-08
USSpotsylvaniaVA,18,0,0,1.0,2020-02-09
USSpotsylvaniaVA,19,0,0,1.0,2020-02-10
USSpotsylvaniaVA,20,0,0,1.0,2020-02-11
USSpotsylvaniaVA,21,0,0,1.0,2020-02-12
USSpotsylvaniaVA,22,0,0,1.0,2020-02-13
USSpotsylvaniaVA,23,0,0,1.0,2020-02-14
USSpotsylvaniaVA,24,0,0,1.0,2020-02-15
USSpotsylvaniaVA,25,0,0,1.0,2020-02-16
USSpotsylvaniaVA,26,0,0,1.0,2020-02-17
USSpotsylvaniaVA,27,0,0,1.0,2020-02-18
USSpotsylvaniaVA,28,0,0,1.0,2020-02-19
USSpotsylvaniaVA,29,0,0,1.0,2020-02-20
USSpotsylvaniaVA,30,0,0,1.0,2020-02-21
USSpotsylvaniaVA,31,0,0,1.0,2020-02-22
USSpotsylvaniaVA,32,0,0,1.0,2020-02-23
USSpotsylvaniaVA,33,0,0,1.0,2020-02-24
USSpotsylvaniaVA,34,0,0,1.0,2020-02-25
USSpotsylvaniaVA,35,0,0,1.0,2020-02-26
USSpotsylvaniaVA,36,0,0,1.0,2020-02-27
USSpotsylvaniaVA,37,0,0,1.0,2020-02-28
USSpotsylvaniaVA,38,0,0,1.0,2020-02-29
USSpotsylvaniaVA,39,0,0,1.0,2020-03-01
USSpotsylvaniaVA,40,0,0,1.0,2020-03-02
USSpotsylvaniaVA,41,0,0,1.0,2020-03-03
USSpotsylvaniaVA,42,0,0,1.0,2020-03-04
USSpotsylvaniaVA,43,0,0,1.0,2020-03-05
USSpotsylvaniaVA,44,0,0,1.0,2020-03-06
USSpotsylvaniaVA,45,0,0,1.0,2020-03-07
USSpotsylvaniaVA,46,0,0,1.0,2020-03-08
USSpotsylvaniaVA,47,0,0,1.0,2020-03-09
USSpotsylvaniaVA,48,0,0,1.0,2020-03-10
USSpotsylvaniaVA,49,0,0,1.0,2020-03-11
USSpotsylvaniaVA,50,0,0,1.0,2020-03-12
USSpotsylvaniaVA,51,0,0,1.0,2020-03-13
USSpotsylvaniaVA,52,0,0,1.0,2020-03-14
USSpotsylvaniaVA,53,0,0,1.0,2020-03-15
USSpotsylvaniaVA,54,0,0,1.0,2020-03-16
USSpotsylvaniaVA,55,0,0,1.0,2020-03-17
USSpotsylvaniaVA,56,0,0,1.0,2020-03-18
USSpotsylvaniaVA,57,0,0,1.0,2020-03-19
USSpotsylvaniaVA,58,0,0,1.0,2020-03-20
USSpotsylvaniaVA,59,0,0,1.0,2020-03-21
USSt.JosephIN,0,0,0,1.0,2020-01-22
USSt.JosephIN,1,0,0,1.0,2020-01-23
USSt.JosephIN,2,0,0,1.0,2020-01-24
USSt.JosephIN,3,0,0,1.0,2020-01-25
USSt.JosephIN,4,0,0,1.0,2020-01-26
USSt.JosephIN,5,0,0,1.0,2020-01-27
USSt.JosephIN,6,0,0,1.0,2020-01-28
USSt.JosephIN,7,0,0,1.0,2020-01-29
USSt.JosephIN,8,0,0,1.0,2020-01-30
USSt.JosephIN,9,0,0,1.0,2020-01-31
USSt.JosephIN,10,0,0,1.0,2020-02-01
USSt.JosephIN,11,0,0,1.0,2020-02-02
USSt.JosephIN,12,0,0,1.0,2020-02-03
USSt.JosephIN,13,0,0,1.0,2020-02-04
USSt.JosephIN,14,0,0,1.0,2020-02-05
USSt.JosephIN,15,0,0,1.0,2020-02-06
USSt.JosephIN,16,0,0,1.0,2020-02-07
USSt.JosephIN,17,0,0,1.0,2020-02-08
USSt.JosephIN,18,0,0,1.0,2020-02-09
USSt.JosephIN,19,0,0,1.0,2020-02-10
USSt.JosephIN,20,0,0,1.0,2020-02-11
USSt.JosephIN,21,0,0,1.0,2020-02-12
USSt.JosephIN,22,0,0,1.0,2020-02-13
USSt.JosephIN,23,0,0,1.0,2020-02-14
USSt.JosephIN,24,0,0,1.0,2020-02-15
USSt.JosephIN,25,0,0,1.0,2020-02-16
USSt.JosephIN,26,0,0,1.0,2020-02-17
USSt.JosephIN,27,0,0,1.0,2020-02-18
USSt.JosephIN,28,0,0,1.0,2020-02-19
USSt.JosephIN,29,0,0,1.0,2020-02-20
USSt.JosephIN,30,0,0,1.0,2020-02-21
USSt.JosephIN,31,0,0,1.0,2020-02-22
USSt.JosephIN,32,0,0,1.0,2020-02-23
USSt.JosephIN,33,0,0,1.0,2020-02-24
USSt.JosephIN,34,0,0,1.0,2020-02-25
USSt.JosephIN,35,0,0,1.0,2020-02-26
USSt.JosephIN,36,0,0,1.0,2020-02-27
USSt.JosephIN,37,0,0,1.0,2020-02-28
USSt.JosephIN,38,0,0,1.0,2020-02-29
USSt.JosephIN,39,0,0,1.0,2020-03-01
USSt.JosephIN,40,0,0,1.0,2020-03-02
USSt.JosephIN,41,0,0,1.0,2020-03-03
USSt.JosephIN,42,0,0,1.0,2020-03-04
USSt.JosephIN,43,0,0,1.0,2020-03-05
USSt.JosephIN,44,0,0,1.0,2020-03-06
USSt.JosephIN,45,0,0,1.0,2020-03-07
USSt.JosephIN,46,0,0,1.0,2020-03-08
USSt.JosephIN,47,0,0,1.0,2020-03-09
USSt.JosephIN,48,0,0,1.0,2020-03-10
USSt.JosephIN,49,0,0,1.0,2020-03-11
USSt.JosephIN,50,0,0,1.0,2020-03-12
USSt.JosephIN,51,0,0,1.0,2020-03-13
USSt.JosephIN,52,0,0,1.0,2020-03-14
USSt.JosephIN,53,0,0,1.0,2020-03-15
USSt.JosephIN,54,0,0,1.0,2020-03-16
USSt.JosephIN,55,0,0,1.0,2020-03-17
USSt.JosephIN,56,0,0,1.0,2020-03-18
USSt.JosephIN,57,0,0,1.0,2020-03-19
USSt.JosephIN,58,0,0,1.0,2020-03-20
USSt.JosephIN,59,0,0,1.0,2020-03-21
USSt.LouisCountyMO,0,0,0,1.0,2020-01-22
USSt.LouisCountyMO,1,0,0,1.0,2020-01-23
USSt.LouisCountyMO,2,0,0,1.0,2020-01-24
USSt.LouisCountyMO,3,0,0,1.0,2020-01-25
USSt.LouisCountyMO,4,0,0,1.0,2020-01-26
USSt.LouisCountyMO,5,0,0,1.0,2020-01-27
USSt.LouisCountyMO,6,0,0,1.0,2020-01-28
USSt.LouisCountyMO,7,0,0,1.0,2020-01-29
USSt.LouisCountyMO,8,0,0,1.0,2020-01-30
USSt.LouisCountyMO,9,0,0,1.0,2020-01-31
USSt.LouisCountyMO,10,0,0,1.0,2020-02-01
USSt.LouisCountyMO,11,0,0,1.0,2020-02-02
USSt.LouisCountyMO,12,0,0,1.0,2020-02-03
USSt.LouisCountyMO,13,0,0,1.0,2020-02-04
USSt.LouisCountyMO,14,0,0,1.0,2020-02-05
USSt.LouisCountyMO,15,0,0,1.0,2020-02-06
USSt.LouisCountyMO,16,0,0,1.0,2020-02-07
USSt.LouisCountyMO,17,0,0,1.0,2020-02-08
USSt.LouisCountyMO,18,0,0,1.0,2020-02-09
USSt.LouisCountyMO,19,0,0,1.0,2020-02-10
USSt.LouisCountyMO,20,0,0,1.0,2020-02-11
USSt.LouisCountyMO,21,0,0,1.0,2020-02-12
USSt.LouisCountyMO,22,0,0,1.0,2020-02-13
USSt.LouisCountyMO,23,0,0,1.0,2020-02-14
USSt.LouisCountyMO,24,0,0,1.0,2020-02-15
USSt.LouisCountyMO,25,0,0,1.0,2020-02-16
USSt.LouisCountyMO,26,0,0,1.0,2020-02-17
USSt.LouisCountyMO,27,0,0,1.0,2020-02-18
USSt.LouisCountyMO,28,0,0,1.0,2020-02-19
USSt.LouisCountyMO,29,0,0,1.0,2020-02-20
USSt.LouisCountyMO,30,0,0,1.0,2020-02-21
USSt.LouisCountyMO,31,0,0,1.0,2020-02-22
USSt.LouisCountyMO,32,0,0,1.0,2020-02-23
